CLUSTER_ID,RA_BCG,DEC_BCG,PZ_BCG,R_500,M_500,SHAPE_R_BCG,R_EIN,GRADE
3293700034,57.753051340747,-19.8012948755015,0.6532239,0.712985281314847,14.3268610381061,1.534321,4.3,C
3345600144,67.5925120416921,-20.852774419731,0.65671045,0.745129457110034,14.3861272199694,1.8005633,2.4,C
3395100098,43.26841917283113,-22.404208475822426,0.5507331,0.8300969502754793,14.4718307114984,1.344409,7.0,C
3418300053,10.434068140813382,-23.651532891314584,0.40405172,0.9839847105962618,14.618404973226466,0.97456354,4.5,C
3418700107,16.340234592322822,-23.025296307609285,0.54500324,0.8424296325524907,14.48808368770446,1.6317688,1.9,C
3523400138,48.5644022307774,-25.6881595537764,0.4518851,0.58545174009733,13.9661475777079,1.284531,8.9,C
3576300119,71.9041080376439,-27.17453655874337,0.53982306,0.990336295808691,14.696155174232864,1.8509341,8.9,C
3597900103,15.137630400794734,-28.219269032795182,0.29404297,0.5304855773419167,13.759004210373082,2.1857474,6.8,C
3600600048,53.5412826651249,-28.2556053276967,0.27152196,0.668655408139294,14.0497224450677,2.9394376,3.5,C
3600800018,56.37190438053,-28.1781039981169,0.41718075,0.869587439101007,14.4640038608234,0.8051172,8.4,C
3624300123,27.4830461380158,-28.5753146027679,0.550823,0.731423815490396,14.3069979467651,2.7423403,5.1,C
3624700151,33.1144209221324,-28.7161559084532,0.20925336,0.821333956241159,14.2882441737899,5.991621,5.7,C
3625300066,41.1156501180535,-28.6149677708417,0.46101615,0.699262897312341,14.2022510649276,5.6951385,6.8,C
3752500103,29.2966053621902,-32.5047826463167,0.5184848,0.527885302520876,13.8654202587553,1.416783,6.0,C
3780900076,69.56412628852085,-32.34745050631708,0.4853165,0.9759658784788288,14.649061855432135,3.342416,6.5,C
3805500023,54.34841721432508,-33.31083600015742,0.6539589,0.6985626223973556,14.300617390721769,1.7962977,9.5,C
3806400118,67.2716547036641,-33.1609565245909,0.68178284,0.607018623071386,14.132074233372,1.326947,5.7,C
3880700001,32.476481647986944,-35.799029948154136,0.29751945,0.9593546295968224,14.53260827202338,5.6131744,4.3,C
3906700122,37.9547676297759,-36.489521875595294,0.6837106,0.8125872749715736,14.513080622183796,1.0574389,6.4,C
3931400112,25.6589436000429,-36.8408009865452,0.16648649,0.667413859296254,13.9982561051773,2.8247743,3.5,C
3981700062,13.223129703239396,-38.95311055811122,0.26718953,0.7275584204571418,14.157641039068196,2.718223,6.5,C
3984200076,48.0477552711067,-38.841475282448,0.494785,0.625840979887356,14.0750065788961,5.045835,4.3,C
4006800126,5.285733586806676,-39.37234928724408,0.31890637,0.7710360937907643,14.258328420941142,7.574924,6.1,C
4083400060,3.377713759888565,-41.72947214006752,0.3190266,0.716485221599015,14.162784995712263,1.6227715,4.2,C
4108800089,0.8619915574150355,-42.22795888372192,0.5210208,0.5595494724283299,13.942623506754575,1.5068359,9.7,C
4155100134,307.170107241944,-43.2821764314976,0.3367935,0.899961630463675,14.4685698994825,6.735119,4.8,C
4181200157,331.3223166377766,-44.0698882588029,0.37954184,0.641499569281603,14.048725587070152,1.8083792,4.6,C
4204700001,322.83949645058686,-44.912104497515394,0.18071182,0.872982903434335,14.354553070098316,6.4493904,9.3,C
4253700119,356.097263407859,-46.5264073492763,0.3309763,0.66955730056858,14.0803947262443,2.9339192,4.3,C
4277200069,7.049740885944449,-48.43519641099787,0.38772717,0.9569227041954091,14.573866275312083,7.0464635,9.2,C
4297400044,331.611696170528,-48.024494987625,0.35329157,0.719680536077832,14.1854780102308,0.7211454,6.8,C
4325300026,68.69364788844875,-49.71887862297402,0.20023052,0.6240103939339118,13.92607878803901,0.98614675,6.1,C
4343300023,8.86101126668534,-50.3322676302645,0.50598645,0.705903893445429,14.2376061281934,1.7683356,4.1,C
4407900035,49.7590780456889,-53.3054358018292,0.3780995,0.812558112358361,14.3559782794101,1.3690578,5.4,C
4447700157,55.527725751833,-55.077312368336194,0.57061076,0.8464646770824082,14.507557077140069,4.8368473,7.3,C
4487500052,92.6818666832585,-55.995249301187926,0.50161874,0.7644118179506,14.339106504516394,2.855729,8.4,C
